age,duration,previous,y
52,80,1,no
29,57,0,no
45,178,0,no
41,256,0,no
33,757,0,no
28,445,0,no
40,37,0,no
38,618,0,no
51,125,1,no
42,186,0,no
54,455,0,no
46,513,0,no
57,75,0,no
61,117,1,yes
61,151,0,no
42,259,0,no
42,154,0,no
36,356,0,no
28,72,0,no
29,298,0,yes
35,773,0,yes
40,156,0,no
34,70,1,no
41,145,0,no
38,212,0,no
32,195,0,no
42,1098,0,yes
50,1446,0,no
34,401,0,yes
32,6,1,no
51,211,1,no
25,160,0,no
39,552,2,yes
58,113,0,no
36,365,0,no
36,301,0,no
39,356,0,no
60,133,1,yes
47,279,0,no
28,117,0,no
56,382,1,no
46,183,0,no
40,80,0,no
32,136,0,no
32,118,0,no
36,109,0,no
47,43,0,no
45,401,0,no
41,88,0,no
34,217,0,no
33,111,0,no
35,85,0,no
39,127,0,no
38,83,0,no
23,298,0,no
52,183,0,no
37,177,0,no
36,125,1,no
31,91,0,no
50,61,0,no
29,319,0,no
49,67,0,no
58,22,0,no
41,211,0,no
37,89,0,no
20,162,1,no
47,153,0,no
37,369,0,no
31,143,0,no
34,94,0,no
51,140,0,no
30,191,0,no
46,259,0,no
43,353,0,no
33,109,0,no
25,39,0,no
47,92,0,no
36,77,0,no
54,138,0,no
36,70,0,no
38,65,0,no
40,271,0,no
36,104,0,no
52,541,0,no
43,176,0,no
45,84,0,no
58,314,0,no
31,881,0,no
39,91,1,no
36,120,0,no
37,186,0,no
42,295,2,yes
44,8,0,no
51,175,0,no
39,104,0,no
37,174,0,no
54,270,0,no
51,94,0,no
43,258,0,no
36,192,0,no
46,332,0,no
27,1309,0,yes
27,158,0,no
39,61,0,no
40,53,0,no
53,771,0,no
33,827,1,no
52,142,0,no
41,466,1,yes
53,381,0,no
59,215,0,no
37,164,0,no
55,139,0,no
54,200,4,no
33,84,0,no
44,276,1,no
57,156,0,no
35,180,0,no
43,23,0,no
55,89,0,no
25,480,0,no
26,118,0,no
35,745,1,yes
30,206,0,no
58,638,0,no
33,578,0,no
36,164,0,no
30,190,0,no
41,190,0,no
34,159,0,no
36,409,0,yes
29,376,0,no
40,366,0,yes
56,143,0,no
32,343,0,no
28,549,1,yes
43,756,0,no
44,139,0,no
36,486,0,no
28,166,0,no
42,189,0,no
30,454,0,no
50,56,0,no
50,122,0,no
43,974,0,no
31,197,0,no
36,59,1,no
32,85,0,no
37,312,0,no
31,546,0,no
26,119,0,yes
35,195,0,no
24,207,0,no
30,214,0,no
41,319,1,no
32,174,0,no
46,704,0,no
45,1597,0,yes
33,255,1,no
33,342,0,no
38,754,0,no
42,344,0,yes
31,124,0,no
73,131,0,no
45,133,0,no
60,600,0,yes
43,62,0,no
32,178,0,no
54,72,0,no
41,371,1,no
52,161,1,no
47,62,1,no
48,103,1,no
40,83,0,no
33,494,0,no
46,123,0,no
45,165,1,no
38,79,0,no
44,395,0,no
34,333,0,no
59,117,0,no
46,151,0,no
31,48,0,no
31,64,0,no
38,159,0,no
27,253,1,no
46,352,0,no
25,298,0,no
44,210,0,no
44,10,0,no
34,139,1,no
37,212,0,no
45,319,3,no
28,310,0,no
32,452,0,no
47,85,0,no
44,189,0,no
25,485,0,yes
29,210,0,no
35,189,0,no
29,105,0,no
38,155,0,no
34,319,0,no
56,137,0,no
59,664,0,yes
31,214,0,yes
32,547,0,no
47,92,0,no
26,353,0,no
24,45,0,no
32,142,0,no
34,111,0,no
32,432,0,no
64,227,0,no
54,382,0,no
29,33,0,no
30,49,0,no
39,156,0,no
39,308,0,no
30,101,0,no
56,566,2,yes
31,186,0,no
32,302,0,no
37,74,0,no
41,717,0,no
34,526,0,yes
43,84,0,no
39,435,0,no
47,59,0,no
38,171,0,no
53,56,0,no
37,107,0,no
46,116,1,no
31,254,0,no
56,290,1,no
58,247,0,no
41,713,0,no
51,13,0,no
39,488,0,no
48,58,0,no
38,96,1,no
31,58,0,no
39,407,0,no
35,516,1,no
52,203,0,no
34,74,0,no
41,424,0,no
27,264,0,no
35,130,0,no
42,228,1,no
48,5,0,no
39,85,0,no
35,61,0,no
43,902,0,no
26,203,0,no
43,122,0,no
41,129,0,no
47,229,0,no
38,51,0,no
56,247,0,no
47,615,0,no
25,300,2,no
45,200,0,no
77,160,6,yes
45,86,0,no
36,246,0,no
37,195,0,yes
39,605,0,no
58,292,1,no
49,731,0,no
37,89,0,no
39,306,0,no
26,139,0,no
43,24,0,no
47,551,0,no
32,78,0,no
37,85,0,no
33,159,0,no
41,464,0,no
53,152,0,no
34,80,0,no
31,128,1,no
54,38,0,no
36,129,0,no
43,265,0,yes
51,10,0,no
36,285,0,no
33,164,0,no
33,46,0,no
28,71,0,no
57,433,0,no
57,399,0,no
48,601,0,no
36,284,1,no
41,385,0,no
53,120,0,no
42,501,0,yes
66,216,3,yes
26,62,0,no
59,168,0,no
41,296,0,no
45,1063,0,no
34,332,1,yes
41,264,0,no
32,108,0,no
45,168,0,no
36,196,0,no
28,203,0,no
55,92,0,no
52,503,0,no
32,105,0,no
26,251,1,yes
54,461,0,no
38,56,0,no
35,176,0,no
56,42,0,no
57,189,0,no
45,1196,0,no
29,114,0,no
33,313,0,yes
59,202,0,no
32,49,0,no
31,74,0,no
42,198,0,no
46,93,0,no
30,132,0,no
36,144,0,no
31,246,0,no
35,73,0,no
29,48,0,no
44,199,0,no
33,457,0,no
47,180,0,no
50,184,0,no
39,294,0,no
45,427,1,no
39,25,1,no
58,867,2,no
29,99,1,no
40,327,0,no
56,331,0,no
65,212,0,no
37,300,2,yes
34,186,1,no
41,275,0,no
44,214,0,no
29,492,0,no
30,8,0,no
49,117,0,no
38,98,0,no
48,164,0,no
59,292,0,no
29,230,0,no
27,169,0,no
57,187,0,no
41,277,0,no
34,21,0,no
58,83,0,no
36,616,0,no
35,94,0,no
29,283,0,no
26,524,0,yes
46,245,1,no
45,215,0,no
26,139,0,yes
28,124,0,no
39,46,0,no
43,79,1,no
31,143,0,no
28,167,0,no
50,56,0,no
40,538,0,no
34,467,0,yes
51,129,0,no
31,284,1,no
44,92,0,no
38,80,0,no
49,85,0,no
65,110,0,no
29,184,0,no
36,140,0,no
46,89,0,no
33,198,0,no
39,0,0,no
43,391,0,no
53,138,0,no
31,387,0,no
57,514,0,no
29,1273,0,no
52,261,0,no
44,13,0,no
37,328,0,no
30,1464,0,no
40,61,0,no
35,765,3,yes
43,507,0,no
19,207,1,no
47,663,0,no
38,427,0,no
35,160,0,no
58,34,0,no
39,219,0,no
37,131,0,no
52,37,0,no
40,370,0,no
40,201,0,no
61,104,0,no
52,186,0,no
57,223,0,no
32,83,0,no
30,145,0,no
32,8,0,no
29,13,0,no
27,144,0,no
55,294,0,no
44,55,0,no
28,91,3,yes
41,95,0,no
32,218,1,no
30,153,0,no
24,172,0,no
31,100,0,no
24,230,0,no
47,130,0,no
58,272,1,yes
43,197,0,no
41,85,0,no
36,128,0,no
30,266,0,no
47,428,0,no
26,588,0,no
29,1203,0,no
35,344,1,yes
35,120,0,no
46,243,0,no
52,324,0,no
52,91,0,no
38,114,0,no
59,142,0,no
51,487,0,no
51,110,0,no
36,211,0,no
37,63,0,no
29,93,0,no
50,106,0,no
33,221,0,no
30,124,0,no
30,13,0,no
37,124,0,no
39,749,0,yes
41,127,0,no
56,156,0,no
54,824,0,no
71,122,1,no
31,96,0,no
46,60,0,no
43,402,0,no
39,87,0,no
40,43,1,no
36,339,0,no
55,260,1,yes
30,151,0,no
58,76,0,no
32,93,0,no
43,87,0,no
33,193,1,no
49,147,0,no
39,167,0,no
34,172,0,no
24,211,0,no
38,79,0,no
45,99,0,no
40,316,0,no
42,81,0,no
29,99,0,no
57,103,0,no
34,300,0,no
44,76,0,no
58,543,0,yes
43,201,0,no
30,347,0,no
42,355,1,yes
30,229,0,yes
46,790,0,no
36,82,0,no
45,129,0,no
33,84,0,no
44,295,0,no
47,504,0,no
26,23,0,no
35,255,0,no
26,177,3,no
39,50,0,no
55,674,0,no
25,77,0,no
27,156,0,no
46,213,0,no
33,419,0,no
21,285,0,no
50,540,0,no
57,161,0,no
32,117,0,no
27,179,1,yes
52,245,0,no
38,455,1,no
59,357,0,no
31,218,0,no
54,399,0,no
55,142,0,no
32,370,0,no
45,265,0,no
39,162,0,no
50,79,0,no
50,100,1,no
31,57,0,no
36,450,1,no
45,83,0,no
85,165,0,no
27,877,0,yes
35,14,0,no
54,198,1,no
57,156,0,no
38,261,0,yes
28,406,0,yes
42,148,0,no
36,343,1,no
31,201,0,no
29,258,0,no
48,955,0,yes
32,104,1,no
32,322,1,no
34,52,0,no
56,994,1,yes
52,472,0,no
39,185,0,no
39,195,1,no
37,415,0,no
28,386,0,no
52,176,0,no
38,134,0,no
34,316,0,yes
44,275,0,no
48,208,1,yes
40,65,0,no
45,62,1,no
30,56,0,no
58,205,1,no
65,1076,1,yes
50,849,0,yes
58,144,1,no
38,240,0,no
32,77,0,no
29,137,0,no
41,399,0,no
60,155,0,no
46,11,0,no
43,997,1,yes
40,156,1,no
50,219,0,no
38,203,0,no
49,238,0,no
38,972,0,no
54,13,0,no
37,54,0,no
32,72,0,no
30,185,0,no
36,197,0,no
66,253,0,no
29,112,0,no
34,298,0,no
55,71,0,no
49,217,0,no
46,246,0,no
29,255,0,no
50,301,0,no
29,123,0,no
31,229,0,no
32,258,0,no
52,259,0,no
30,693,0,no
35,146,2,no
37,262,0,no
28,295,0,no
31,53,0,no
29,517,0,no
25,92,0,no
26,30,0,no
49,832,0,no
30,89,0,no
29,185,0,no
25,185,0,no
55,178,0,no
35,63,0,no
42,158,1,no
42,105,0,no
34,262,0,no
56,613,0,no
60,357,1,no
35,188,0,no
33,53,0,no
36,411,0,no
34,338,0,no
46,147,0,no
34,263,0,no
50,91,1,no
44,1030,0,yes
37,158,1,no
30,221,1,no
54,843,0,no
27,94,0,no
53,242,1,no
38,89,0,no
58,472,0,no
35,126,0,no
42,221,0,no
26,195,0,no
32,344,0,no
48,275,0,no
31,434,0,no
31,48,1,no
40,270,0,no
31,262,0,yes
30,1352,0,yes
51,221,0,no
36,131,0,no
33,76,0,no
57,185,0,no
42,108,0,no
41,316,0,no
31,933,0,no
24,128,1,no
29,1118,0,no
55,85,0,no
57,367,0,no
38,321,0,no
38,471,0,no
39,411,0,no
24,226,0,no
42,36,0,no
34,78,0,no
45,160,0,no
23,73,0,no
55,252,0,no
43,390,0,no
50,84,0,no
35,234,0,no
34,136,2,no
36,67,0,no
46,1220,0,no
28,21,0,no
33,247,0,no
32,1011,0,no
32,260,0,no
57,203,0,no
29,390,0,no
40,102,0,no
45,55,0,no
26,263,0,no
31,196,0,no
48,315,0,no
34,269,0,no
46,92,0,no
35,628,0,no
56,188,0,no
48,207,0,no
33,157,0,no
49,127,0,no
34,147,0,no
41,154,0,no
43,159,1,yes
46,229,0,no
40,20,0,no
57,461,0,no
37,900,0,yes
60,79,0,no
54,338,0,no
47,586,0,no
25,384,0,no
33,386,0,no
58,180,0,no
42,107,0,no
38,240,0,no
37,158,0,no
54,478,0,no
54,121,0,no
42,317,0,no
32,153,0,no
39,77,0,no
44,130,0,no
45,186,0,no
31,157,1,no
57,236,0,no
53,198,0,no
30,212,2,no
29,264,1,no
43,13,0,no
48,97,2,no
32,427,0,yes
47,95,0,no
39,78,0,no
56,621,0,yes
51,77,0,no
32,470,0,no
37,89,0,no
35,187,0,no
41,111,0,no
50,339,0,no
37,145,0,no
47,352,0,no
31,208,0,no
44,231,0,no
58,119,0,no
48,78,1,no
30,112,0,no
60,324,1,yes
36,623,2,yes
34,148,0,no
29,161,0,no
56,62,1,no
34,593,0,no
57,407,0,yes
39,141,0,no
39,368,0,no
32,164,0,no
45,129,1,no
31,442,0,no
24,10,0,no
55,56,0,no
35,417,0,no
49,448,0,no
39,97,0,no
29,118,0,no
55,628,1,no
66,369,1,yes
42,93,0,no
21,295,0,no
36,97,0,no
28,107,0,yes
30,12,0,no
47,320,0,no
38,220,1,no
45,213,2,no
36,513,0,no
50,78,0,no
39,364,0,no
42,64,0,no
43,514,0,no
33,804,1,no
25,59,0,no
30,96,0,no
42,46,0,no
60,490,0,no
33,277,0,no
54,129,0,no
43,180,2,no
28,223,0,no
42,134,1,no
36,536,0,no
30,195,1,no
42,63,0,no
45,29,0,no
43,165,0,no
59,152,0,no
34,946,0,no
51,470,0,yes
48,996,0,no
38,172,0,no
52,97,0,no
30,249,0,no
45,187,0,no
38,72,1,no
32,1327,0,yes
40,185,0,no
44,128,0,no
26,223,0,no
49,363,0,no
34,320,0,no
30,169,1,no
35,60,2,no
30,343,2,yes
46,177,0,no
54,174,0,no
36,594,0,no
31,609,0,no
46,181,0,no
52,201,0,no
39,68,0,no
53,61,1,no
28,282,1,no
39,247,0,no
62,112,0,no
39,182,0,no
55,26,0,no
72,589,0,no
33,657,0,yes
40,200,0,no
50,224,0,no
33,420,0,no
49,364,0,no
34,266,0,yes
32,72,0,no
31,130,0,no
40,92,0,no
38,119,0,no
46,98,0,no
47,147,0,no
39,135,0,no
48,204,0,no
36,61,0,no
41,46,0,no
27,3785,0,no
83,112,0,no
37,298,0,no
42,81,0,no
34,154,1,no
32,61,1,no
49,204,1,no
37,58,0,no
54,349,0,no
44,36,0,no
55,209,0,no
32,358,0,yes
59,8,1,no
38,229,0,no
31,136,0,no
46,1357,0,yes
50,462,1,yes
59,177,0,no
58,175,0,no
42,279,0,no
31,256,0,no
27,169,0,no
49,192,0,no
23,77,0,no
39,88,0,no
30,309,0,no
45,204,0,no
42,161,0,no
46,59,0,no
37,49,0,no
28,352,0,no
60,221,0,no
30,41,0,no
30,41,0,no
34,97,0,no
41,193,0,no
28,367,0,no
52,116,0,no
38,221,0,no
74,96,1,no
24,103,0,no
52,695,0,no
49,99,0,no
36,140,0,no
60,485,0,no
47,77,0,no
38,58,0,no
34,156,0,no
43,1182,1,yes
49,211,0,no
28,275,0,yes
39,45,1,no
33,266,0,no
40,88,1,no
34,87,0,no
26,1833,0,yes
53,280,0,no
51,132,0,no
24,1032,1,yes
43,38,0,no
57,75,1,no
59,162,0,no
60,95,2,no
53,1330,0,no
31,99,0,no
36,214,0,no
25,735,0,no
56,9,0,no
35,91,0,no
39,51,0,no
29,115,0,no
35,543,0,yes
30,155,0,no
47,571,0,no
35,184,0,no
31,60,0,no
28,340,0,yes
36,989,0,no
38,470,2,yes
31,65,1,no
44,27,0,no
41,378,0,no
34,38,0,no
39,240,0,no
46,91,0,no
33,108,0,no
36,155,0,no
29,225,0,no
52,138,0,no
39,417,0,no
37,1134,0,yes
25,574,0,yes
50,587,1,yes
37,372,0,no
30,312,0,no
35,35,0,no
33,96,0,no
32,74,1,no
31,317,0,no
34,484,0,no
24,53,0,no
57,873,1,no
29,190,0,no
39,638,0,no
45,78,1,no
42,254,0,no
41,87,0,no
57,10,1,no
55,431,0,no
32,231,0,no
37,735,0,no
31,109,0,no
31,172,1,no
36,207,0,no
48,173,0,no
51,194,0,no
59,123,0,no
35,116,0,no
36,163,1,no
30,123,0,no
35,448,0,no
33,466,0,no
48,82,1,no
34,313,0,no
22,84,1,no
36,19,1,no
48,99,1,no
32,226,0,no
46,195,0,no
44,112,0,no
52,121,1,no
55,197,0,no
30,109,1,no
62,212,0,no
49,470,0,no
35,216,1,yes
28,186,0,no
42,42,0,no
46,16,0,no
40,104,0,no
32,168,0,no
40,417,0,no
28,165,0,no
49,802,0,no
38,95,0,no
49,58,0,no
49,557,0,no
42,124,1,no
33,15,0,no
35,126,0,no
56,130,0,no
33,554,0,no
41,832,0,yes
34,955,0,yes
44,924,1,yes
35,184,0,no
43,1096,0,no
51,82,0,no
56,204,0,no
54,52,0,no
42,247,0,no
29,269,0,no
42,269,0,no
31,625,0,no
39,427,1,no
32,231,0,no
33,318,3,yes
53,322,0,no
34,69,0,no
34,224,0,no
39,224,0,no
37,89,0,no
36,67,1,no
47,107,0,no
41,124,0,no
53,390,0,no
45,858,0,yes
27,354,0,no
37,93,0,no
42,230,0,no
60,558,0,no
45,61,0,no
28,154,1,no
30,573,0,no
49,79,0,no
60,176,0,no
41,151,0,no
28,406,0,yes
31,113,0,no
37,85,0,no
47,306,1,no
50,184,0,no
20,169,0,no
41,537,0,no
29,137,0,no
30,55,0,no
30,220,0,no
48,163,0,no
32,237,0,no
36,559,1,yes
59,184,0,no
41,17,2,no
58,174,0,no
28,169,0,no
39,130,0,no
55,163,0,no
37,844,3,no
38,530,0,no
30,429,0,no
41,136,0,no
52,127,0,no
27,152,0,no
41,196,0,no
55,177,1,no
85,728,2,yes
41,225,0,no
31,249,0,no
29,82,0,no
34,335,0,no
29,101,0,no
25,206,0,no
35,181,0,no
32,151,0,no
31,140,0,no
47,117,0,no
46,445,0,yes
36,142,0,no
29,97,0,no
58,98,0,no
34,152,0,no
48,145,0,no
33,643,0,no
31,387,0,no
32,264,0,no
28,175,0,no
42,377,0,yes
54,164,0,no
51,117,0,no
40,84,0,no
36,323,0,no
46,187,1,no
31,127,0,no
48,105,0,no
35,95,0,no
56,119,0,no
49,97,0,no
58,21,0,no
34,58,1,no
57,64,0,no
27,93,0,no
30,141,0,no
48,25,1,no
30,29,1,no
48,64,0,no
34,164,0,no
42,277,0,no
39,30,0,no
51,117,0,no
33,519,2,yes
41,259,0,no
39,108,0,no
43,53,0,no
41,249,0,no
36,135,0,yes
35,312,0,no
28,71,1,no
38,267,0,no
37,493,0,yes
31,70,0,no
43,190,0,no
38,532,1,no
30,157,0,no
29,65,0,no
22,25,0,no
24,191,0,no
41,183,1,no
40,172,0,no
53,74,0,no
36,195,0,no
54,322,0,no
31,133,0,no
48,18,0,no
37,147,0,no
52,276,0,no
34,684,0,no
46,293,0,no
51,644,0,yes
47,455,0,no
45,141,0,yes
50,155,0,no
51,244,0,no
28,263,1,no
35,197,1,no
46,123,0,no
30,148,0,no
38,132,0,no
57,932,0,yes
39,297,0,no
35,348,0,no
25,586,0,no
27,22,1,no
33,252,1,yes
38,247,0,no
32,211,0,no
56,153,0,no
56,390,0,no
38,135,0,no
33,218,0,no
23,105,0,no
45,268,0,no
51,179,0,no
30,190,0,no
46,341,0,no
25,81,0,no
36,123,0,no
58,39,0,no
50,855,0,yes
26,199,1,yes
45,671,0,yes
29,189,0,no
48,461,0,no
44,277,0,no
39,38,0,no
33,576,0,no
47,141,0,no
33,179,0,yes
37,209,0,no
62,443,0,no
51,89,0,no
43,47,0,no
40,119,0,no
31,608,2,yes
44,72,0,no
33,108,0,no
44,73,0,no
38,257,0,yes
30,173,2,yes
54,49,0,no
27,295,0,no
56,73,0,no
25,292,0,no
46,147,0,no
63,156,2,no
52,69,0,no
35,293,1,no
26,588,2,yes
58,144,0,no
35,350,0,yes
53,343,0,no
44,231,0,no
21,89,0,no
40,955,1,yes
56,388,0,no
43,227,0,no
36,48,0,no
34,42,0,no
31,83,0,no
38,122,0,no
37,156,0,no
34,44,1,no
35,17,0,no
34,1503,0,yes
33,214,0,no
43,393,0,no
53,111,0,no
39,195,1,no
38,130,0,no
52,410,0,no
26,687,0,yes
43,195,1,no
45,154,0,no
43,339,0,no
49,138,0,no
40,150,0,no
33,153,1,no
57,144,0,no
41,441,0,no
43,24,0,no
58,80,0,no
42,391,0,no
32,205,0,no
42,345,0,no
30,1426,0,yes
32,191,2,no
71,224,0,no
33,111,0,no
47,185,0,no
32,1692,0,yes
28,178,0,no
35,448,0,no
36,379,0,no
46,183,1,no
56,157,0,no
45,111,0,no
39,244,0,no
45,363,0,no
29,157,0,no
25,130,0,no
30,171,0,no
34,187,0,no
39,79,0,no
29,359,0,no
35,182,0,no
59,160,0,no
33,731,1,yes
53,244,0,no
39,231,0,no
33,436,0,no
49,126,0,no
55,170,0,no
58,216,0,no
28,254,0,no
32,229,0,no
45,220,0,no
39,135,0,no
40,269,1,no
40,160,0,no
35,40,1,no
41,107,0,no
34,185,0,no
29,245,0,no
29,362,0,no
34,78,0,no
48,750,0,no
42,477,0,no
39,97,1,no
29,124,0,no
34,1479,0,yes
31,17,0,no
45,350,0,no
38,110,1,no
40,151,1,no
32,177,0,no
25,125,0,no
57,506,0,no
39,96,0,no
41,234,0,yes
59,217,0,no
28,294,0,no
32,221,1,no
60,26,0,no
32,123,0,no
76,324,2,yes
32,124,0,no
36,127,0,no
38,388,0,no
31,99,0,no
43,633,0,no
27,128,0,no
57,74,0,no
45,160,0,no
37,168,0,no
31,80,1,no
25,243,0,yes
31,148,1,no
43,775,0,no
34,684,0,no
48,1181,0,yes
59,80,0,no
41,125,0,no
33,128,1,no
38,177,0,no
31,379,0,no
32,379,0,no
37,654,1,yes
31,31,0,no
35,225,0,yes
35,41,0,no
52,291,0,no
38,228,0,no
29,372,1,no
29,116,0,no
40,161,0,no
35,141,0,no
27,226,0,no
32,178,0,no
43,139,0,no
32,111,0,no
49,147,0,no
38,814,0,no
27,116,2,no
32,133,0,no
41,162,0,no
36,638,0,yes
22,127,0,no
32,531,0,no
44,576,0,yes
25,566,1,no
51,21,0,no
33,820,0,yes
28,215,0,no
36,159,1,no
30,139,0,no
41,366,3,yes
42,77,0,no
59,72,0,no
56,705,0,no
47,393,0,no
32,136,0,no
41,234,2,no
30,55,0,no
31,137,0,no
32,719,0,no
35,178,1,no
36,21,0,no
34,487,0,no
60,226,1,yes
36,21,0,no
45,157,0,no
28,573,1,no
48,86,0,no
29,118,0,no
31,87,1,no
40,324,1,no
36,90,0,no
59,235,0,no
47,143,0,no
56,48,0,no
54,155,0,no
40,158,0,no
39,126,0,no
56,354,0,no
44,720,0,yes
39,223,1,no
39,229,1,yes
32,23,0,no
59,105,0,no
39,140,0,no
37,103,0,no
38,923,1,yes
34,544,0,yes
51,166,0,no
42,131,0,no
36,22,0,no
28,188,0,no
30,953,0,no
44,236,0,no
45,71,0,no
47,177,0,no
42,526,0,no
34,94,0,no
31,510,0,no
31,274,0,yes
56,584,0,no
38,92,0,no
41,167,0,no
29,226,0,no
25,322,0,no
41,33,0,no
42,148,0,no
55,45,1,no
58,29,0,no
36,316,1,no
50,137,0,no
46,98,0,no
30,72,0,no
36,852,0,no
37,96,0,no
27,230,0,no
46,29,0,no
53,190,0,no
58,16,0,no
32,216,1,no
32,151,0,no
57,338,0,no
31,551,1,no
37,226,0,no
36,50,0,no
31,23,0,no
36,137,0,no
54,189,0,no
35,358,0,no
26,712,0,yes
57,71,0,no
54,208,0,no
44,311,0,no
29,122,0,no
40,107,0,no
48,110,0,no
50,198,0,no
26,190,0,yes
56,125,0,no
55,159,0,no
39,100,0,no
28,224,1,no
32,222,0,no
48,317,0,no
33,579,0,yes
43,255,1,no
46,665,0,no
39,285,0,no
55,94,0,no
38,238,0,no
37,112,0,no
38,175,0,no
40,229,0,no
42,189,0,no
27,7,0,no
25,261,0,no
58,525,0,no
55,389,0,no
47,70,0,no
27,121,0,no
26,796,0,no
55,482,0,no
32,125,0,no
25,171,0,no
32,19,0,no
28,75,0,no
22,163,1,yes
26,139,0,no
40,256,0,no
39,49,0,no
31,207,1,no
44,468,0,no
32,126,0,no
35,128,0,no
36,11,0,no
26,82,0,no
36,1027,0,yes
47,79,0,no
41,426,1,no
45,26,0,no
44,16,0,no
59,277,0,yes
72,134,0,no
43,72,0,no
38,162,0,no
31,708,2,yes
26,126,0,no
43,65,0,no
22,484,2,yes
41,13,0,no
55,210,0,no
39,202,0,no
37,192,0,no
35,157,0,no
35,15,0,no
47,56,0,no
57,269,0,no
30,146,0,no
26,98,0,no
30,122,0,no
31,125,0,no
47,44,0,no
52,36,0,no
24,165,0,no
43,115,0,no
32,418,0,yes
62,111,0,no
31,795,0,yes
25,104,1,no
27,603,0,no
33,42,0,no
32,1613,0,yes
50,165,0,no
39,72,0,no
41,75,1,no
41,83,0,no
27,518,0,no
49,43,0,no
48,1112,0,yes
32,252,0,no
40,921,0,no
32,267,0,no
52,85,0,no
53,172,0,no
46,173,0,no
25,137,0,no
27,44,0,no
32,554,0,no
39,87,0,no
33,155,0,no
43,589,0,no
54,194,1,no
50,88,0,no
28,296,0,yes
47,148,0,no
25,8,0,no
43,332,0,no
44,21,0,no
43,133,0,no
54,2025,0,yes
58,156,0,no
46,128,0,no
33,110,2,no
42,100,0,no
41,254,0,no
48,121,1,no
45,479,0,no
26,108,0,no
35,215,0,no
45,182,1,no
30,102,1,no
34,340,1,no
41,306,0,no
51,279,0,no
55,124,0,no
41,234,0,no
39,825,0,no
31,116,0,no
42,199,0,no
52,184,0,no
46,166,0,no
38,318,0,no
46,470,0,no
51,173,0,no
57,131,0,no
39,383,0,no
59,337,0,no
39,78,0,no
37,114,0,no
31,291,0,no
38,323,0,no
51,110,0,no
49,102,0,no
56,130,0,no
48,661,0,yes
56,39,1,no
53,78,0,no
24,576,0,no
50,209,0,no
30,171,0,no
60,87,0,no
60,10,0,no
49,181,1,no
26,113,0,no
29,121,0,no
53,251,0,no
36,181,0,no
32,140,0,no
38,30,0,no
47,43,0,no
35,194,2,yes
29,1166,0,no
37,44,0,no
34,207,0,no
37,274,0,no
38,163,0,no
45,397,0,no
37,1268,0,no
66,475,0,yes
30,638,0,yes
32,83,0,no
32,179,0,no
40,124,1,no
38,438,0,no
42,181,0,no
36,191,1,no
35,108,0,no
48,703,0,yes
50,446,1,no
47,22,1,no
39,224,0,no
46,364,0,no
29,35,0,no
31,243,0,no
29,99,0,no
32,11,0,no
55,209,0,no
37,313,0,yes
39,279,0,no
48,237,0,no
46,194,0,no
56,176,0,no
39,219,0,no
48,871,0,yes
35,398,0,no
37,259,1,no
43,72,0,no
58,72,0,no
36,168,1,no
56,185,0,no
34,187,0,no
32,116,1,no
45,219,0,no
32,124,0,no
25,843,0,yes
30,180,0,no
53,327,0,no
34,10,0,no
26,979,0,no
51,234,0,no
41,88,0,no
54,174,2,no
37,60,0,no
38,272,0,no
29,521,0,no
36,85,0,no
38,171,0,no
27,80,0,no
55,416,0,no
38,326,0,no
54,225,0,no
54,398,0,no
49,92,0,no
32,293,2,no
43,566,0,no
31,259,1,no
34,239,0,no
43,241,0,no
41,58,0,no
54,68,0,no
43,255,0,no
34,19,0,no
40,61,0,no
48,282,0,no
28,803,0,no
31,926,0,yes
29,836,0,yes
27,46,0,no
43,401,0,no
48,723,0,no
35,1090,0,yes
44,36,0,no
32,110,0,no
41,120,0,no
34,98,0,no
31,136,0,no
38,14,0,no
36,155,0,no
30,122,0,no
28,267,0,no
43,74,0,no
59,0,0,no
31,130,0,no
34,1258,0,yes
58,74,0,no
45,643,0,no
38,166,0,no
23,139,0,no
33,215,0,no
25,185,0,no
28,87,0,no
29,7,0,no
52,151,0,no
36,59,0,no
28,1060,0,yes
47,241,0,no
28,396,0,yes
30,243,0,no
60,472,0,yes
73,135,0,no
33,204,0,no
44,168,0,no
35,179,0,no
49,290,0,no
85,167,2,yes
36,385,0,no
28,348,0,no
37,523,0,no
32,532,0,no
30,16,0,no
43,157,1,no
48,56,0,no
60,108,0,no
28,259,0,no
32,113,0,no
36,176,0,no
35,403,0,no
47,118,1,no
51,189,0,no
47,191,0,no
55,135,0,no
41,97,0,no
42,71,0,no
35,230,0,no
28,156,0,no
38,98,0,no
30,420,0,no
31,132,0,no
37,76,0,no
45,293,1,no
27,82,0,no
34,103,0,no
37,117,0,no
41,348,0,no
42,45,0,no
30,167,0,no
61,106,1,yes
46,151,0,no
33,986,0,no
56,188,0,no
33,389,0,no
25,888,0,yes
36,470,0,no
41,299,0,no
42,61,0,no
55,390,0,no
45,797,0,no
25,153,0,no
35,51,0,no
33,90,0,no
53,384,0,no
45,117,0,no
64,151,0,no
31,154,0,no
35,137,0,no
34,149,0,no
56,373,0,no
45,144,0,no
30,400,0,no
23,308,0,no
34,470,0,no
35,66,1,no
48,207,0,no
44,114,0,no
25,268,0,yes
39,122,0,no
28,383,1,yes
40,9,0,no
51,194,0,no
